case_id,process_activity,Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
3210_380_38,Ware vereinnahmen,3210,38,26.04.2022 18:20,26.04.2022 21:51,26.04.2022 18:50,380,Packplatz 04,26.04.2022 17:17,135,Wareneingang,Hochregallager,??? ,2022-04-26 09:27:00,True,Wareneingang
3210_380_38,Waren lagern,3210,38,26.04.2022 18:20,26.04.2022 21:51,26.04.2022 18:50,380,Packplatz 04,26.04.2022 17:17,135,Hochregallager,Hochregallager,2022-04-26 11:47:00,2022-04-26 14:59:00,True,Hochregallager
3210_380_38,Waren kommissionieren,3210,38,26.04.2022 18:20,26.04.2022 21:51,26.04.2022 18:50,380,Packplatz 04,26.04.2022 17:17,135,Hochregallager,Packplatz,2022-04-26 15:56:00,???,True,Packplatz
3212_298_68,Ware vereinnahmen,3212,68,26.04.2022 16:28,26.04.2022 20:07,26.04.2022 16:58,298,Packplatz 08,26.04.2022 14:23,134,Wareneingang,Hochregallager,??? ,2022-04-26 01:55:00,True,Wareneingang
3212_298_68,Waren lagern,3212,68,26.04.2022 16:28,26.04.2022 20:07,26.04.2022 16:58,298,Packplatz 08,26.04.2022 14:23,134,Hochregallager,Hochregallager,2022-04-26 03:16:00,2022-04-26 06:52:00,True,Hochregallager
3212_298_68,Waren kommissionieren,3212,68,26.04.2022 16:28,26.04.2022 20:07,26.04.2022 16:58,298,Packplatz 08,26.04.2022 14:23,134,Hochregallager,Packplatz,2022-04-26 08:15:00,???,True,Packplatz
3217_884_14,Ware vereinnahmen,3217,14,26.04.2022 17:29,26.04.2022 20:35,26.04.2022 17:59,884,Packplatz 10,26.04.2022 14:16,73,Wareneingang,Hochregallager,??? ,2022-04-26 04:23:00,True,Wareneingang
3217_884_14,Waren lagern,3217,14,26.04.2022 17:29,26.04.2022 20:35,26.04.2022 17:59,884,Packplatz 10,26.04.2022 14:16,73,Hochregallager,Hochregallager,2022-04-26 08:04:00,2022-04-26 08:05:00,True,Hochregallager
3217_884_14,Waren kommissionieren,3217,14,26.04.2022 17:29,26.04.2022 20:35,26.04.2022 17:59,884,Packplatz 10,26.04.2022 14:16,73,Hochregallager,Packplatz,2022-04-26 11:14:00,???,True,Packplatz
3220_649_30,Ware vereinnahmen,3220,30,26.04.2022 18:21,26.04.2022 21:35,26.04.2022 18:51,649,Packplatz 01,26.04.2022 16:49,383,Wareneingang,Hochregallager,??? ,2022-04-26 01:37:00,True,Wareneingang
3220_649_30,Waren lagern,3220,30,26.04.2022 18:21,26.04.2022 21:35,26.04.2022 18:51,649,Packplatz 01,26.04.2022 16:49,383,Hochregallager,Hochregallager,2022-04-26 04:25:00,2022-04-26 13:53:00,True,Hochregallager
3220_649_30,Waren kommissionieren,3220,30,26.04.2022 18:21,26.04.2022 21:35,26.04.2022 18:51,649,Packplatz 01,26.04.2022 16:49,383,Hochregallager,Packplatz,2022-04-26 15:53:00,???,True,Packplatz
3223_506_12,Ware vereinnahmen,3223,12,26.04.2022 20:36,26.04.2022 23:04,26.04.2022 21:06,506,Packplatz 08,26.04.2022 18:59,453,Wareneingang,Hochregallager,??? ,2022-04-25 22:04:00,True,Wareneingang
3223_506_12,Waren lagern,3223,12,26.04.2022 20:36,26.04.2022 23:04,26.04.2022 21:06,506,Packplatz 08,26.04.2022 18:59,453,Hochregallager,Hochregallager,2022-04-26 00:53:00,2022-04-26 17:18:00,True,Hochregallager
3223_506_12,Waren kommissionieren,3223,12,26.04.2022 20:36,26.04.2022 23:04,26.04.2022 21:06,506,Packplatz 08,26.04.2022 18:59,453,Hochregallager,Packplatz,2022-04-26 18:14:00,???,True,Packplatz
3251_433_96,Ware vereinnahmen,3251,96,26.04.2022 19:22,26.04.2022 21:46,26.04.2022 19:52,433,Packplatz 04,26.04.2022 17:03,113,Wareneingang,Hochregallager,??? ,2022-04-26 04:53:00,True,Wareneingang
3251_433_96,Waren lagern,3251,96,26.04.2022 19:22,26.04.2022 21:46,26.04.2022 19:52,433,Packplatz 04,26.04.2022 17:03,113,Hochregallager,Hochregallager,2022-04-26 08:05:00,2022-04-26 08:42:00,True,Hochregallager
3251_433_96,Waren kommissionieren,3251,96,26.04.2022 19:22,26.04.2022 21:46,26.04.2022 19:52,433,Packplatz 04,26.04.2022 17:03,113,Hochregallager,Packplatz,2022-04-26 10:04:00,???,True,Packplatz
3265_622_45,Ware vereinnahmen,3265,45,26.04.2022 20:23,26.04.2022 22:46,26.04.2022 20:53,622,Packplatz 08,26.04.2022 20:06,162,Wareneingang,Hochregallager,??? ,2022-04-26 08:48:00,True,Wareneingang
3265_622_45,Waren lagern,3265,45,26.04.2022 20:23,26.04.2022 22:46,26.04.2022 20:53,622,Packplatz 08,26.04.2022 20:06,162,Hochregallager,Hochregallager,2022-04-26 10:56:00,2022-04-26 15:39:00,True,Hochregallager
3265_622_45,Waren kommissionieren,3265,45,26.04.2022 20:23,26.04.2022 22:46,26.04.2022 20:53,622,Packplatz 08,26.04.2022 20:06,162,Hochregallager,Packplatz,2022-04-26 19:13:00,???,True,Packplatz
3278_966_98,Ware vereinnahmen,3278,98,26.04.2022 15:04,26.04.2022 18:30,26.04.2022 15:34,966,Packplatz 04,26.04.2022 12:55,412,Wareneingang,Hochregallager,??? ,2022-04-26 05:47:00,True,Wareneingang
3278_966_98,Waren lagern,3278,98,26.04.2022 15:04,26.04.2022 18:30,26.04.2022 15:34,966,Packplatz 04,26.04.2022 12:55,412,Hochregallager,Hochregallager,2022-04-26 08:23:00,2022-04-26 11:46:00,True,Hochregallager
3278_966_98,Waren kommissionieren,3278,98,26.04.2022 15:04,26.04.2022 18:30,26.04.2022 15:34,966,Packplatz 04,26.04.2022 12:55,412,Hochregallager,Packplatz,2022-04-26 12:09:00,???,True,Packplatz
3283_820_19,Ware vereinnahmen,3283,19,26.04.2022 19:09,26.04.2022 22:54,26.04.2022 19:39,820,Packplatz 07,26.04.2022 18:04,268,Wareneingang,Hochregallager,??? ,2022-04-26 09:11:00,True,Wareneingang
3283_820_19,Waren lagern,3283,19,26.04.2022 19:09,26.04.2022 22:54,26.04.2022 19:39,820,Packplatz 07,26.04.2022 18:04,268,Hochregallager,Hochregallager,2022-04-26 12:22:00,2022-04-26 12:48:00,True,Hochregallager
3283_820_19,Waren kommissionieren,3283,19,26.04.2022 19:09,26.04.2022 22:54,26.04.2022 19:39,820,Packplatz 07,26.04.2022 18:04,268,Hochregallager,Packplatz,2022-04-26 14:23:00,???,True,Packplatz
3286_982_48,Ware vereinnahmen,3286,48,26.04.2022 16:23,26.04.2022 17:47,26.04.2022 16:53,982,Packplatz 06,26.04.2022 13:24,313,Wareneingang,Hochregallager,??? ,2022-04-26 05:50:00,True,Wareneingang
3286_982_48,Waren lagern,3286,48,26.04.2022 16:23,26.04.2022 17:47,26.04.2022 16:53,982,Packplatz 06,26.04.2022 13:24,313,Hochregallager,Hochregallager,2022-04-26 07:16:00,2022-04-26 11:01:00,True,Hochregallager
3286_982_48,Waren kommissionieren,3286,48,26.04.2022 16:23,26.04.2022 17:47,26.04.2022 16:53,982,Packplatz 06,26.04.2022 13:24,313,Hochregallager,Packplatz,2022-04-26 11:40:00,???,True,Packplatz
3302_486_21,Ware vereinnahmen,3302,21,26.04.2022 19:15,26.04.2022 21:02,26.04.2022 19:45,486,Packplatz 08,26.04.2022 16:53,382,Wareneingang,Hochregallager,??? ,2022-04-26 05:38:00,True,Wareneingang
3302_486_21,Waren lagern,3302,21,26.04.2022 19:15,26.04.2022 21:02,26.04.2022 19:45,486,Packplatz 08,26.04.2022 16:53,382,Hochregallager,Hochregallager,2022-04-26 06:28:00,2022-04-26 15:29:00,True,Hochregallager
3302_486_21,Waren kommissionieren,3302,21,26.04.2022 19:15,26.04.2022 21:02,26.04.2022 19:45,486,Packplatz 08,26.04.2022 16:53,382,Hochregallager,Packplatz,2022-04-26 15:43:00,???,True,Packplatz
3304_200_51,Ware vereinnahmen,3304,51,26.04.2022 20:37,26.04.2022 22:29,26.04.2022 21:07,200,Packplatz 05,26.04.2022 18:12,423,Wareneingang,Hochregallager,??? ,2022-04-26 05:12:00,True,Wareneingang
3304_200_51,Waren lagern,3304,51,26.04.2022 20:37,26.04.2022 22:29,26.04.2022 21:07,200,Packplatz 05,26.04.2022 18:12,423,Hochregallager,Hochregallager,2022-04-26 06:41:00,2022-04-26 12:42:00,True,Hochregallager
3304_200_51,Waren kommissionieren,3304,51,26.04.2022 20:37,26.04.2022 22:29,26.04.2022 21:07,200,Packplatz 05,26.04.2022 18:12,423,Hochregallager,Packplatz,2022-04-26 15:58:00,???,True,Packplatz
3318_309_81,Ware vereinnahmen,3318,81,26.04.2022 18:38,26.04.2022 19:05,26.04.2022 19:08,309,Packplatz 07,26.04.2022 18:19,91,Wareneingang,Hochregallager,??? ,2022-04-26 10:46:00,False,Wareneingang
3318_309_81,Waren lagern,3318,81,26.04.2022 18:38,26.04.2022 19:05,26.04.2022 19:08,309,Packplatz 07,26.04.2022 18:19,91,Hochregallager,Hochregallager,2022-04-26 12:56:00,2022-04-26 13:15:00,False,Hochregallager
3318_309_81,Waren kommissionieren,3318,81,26.04.2022 18:38,26.04.2022 19:05,26.04.2022 19:08,309,Packplatz 07,26.04.2022 18:19,91,Hochregallager,Packplatz,2022-04-26 16:39:00,???,False,Packplatz
3330_949_52,Ware vereinnahmen,3330,52,26.04.2022 17:02,26.04.2022 20:06,26.04.2022 17:32,949,Packplatz 02,26.04.2022 13:15,230,Wareneingang,Hochregallager,??? ,2022-04-26 03:46:00,True,Wareneingang
3330_949_52,Waren lagern,3330,52,26.04.2022 17:02,26.04.2022 20:06,26.04.2022 17:32,949,Packplatz 02,26.04.2022 13:15,230,Hochregallager,Hochregallager,2022-04-26 06:00:00,2022-04-26 15:45:00,True,Hochregallager
3330_949_52,Waren kommissionieren,3330,52,26.04.2022 17:02,26.04.2022 20:06,26.04.2022 17:32,949,Packplatz 02,26.04.2022 13:15,230,Hochregallager,Packplatz,2022-04-26 17:35:00,???,True,Packplatz
3331_414_98,Ware vereinnahmen,3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,414,Packplatz 08,26.04.2022 16:35,171,Wareneingang,Hochregallager,??? ,2022-04-26 07:56:00,True,Wareneingang
3331_414_98,Waren lagern,3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,414,Packplatz 08,26.04.2022 16:35,171,Hochregallager,Hochregallager,2022-04-26 10:03:00,2022-04-26 16:26:00,True,Hochregallager
3331_414_98,Waren kommissionieren,3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,414,Packplatz 08,26.04.2022 16:35,171,Hochregallager,Packplatz,2022-04-26 18:31:00,???,True,Packplatz
3331_414_78,Ware vereinnahmen,3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,414,Packplatz 08,26.04.2022 16:35,171,Wareneingang,Hochregallager,??? ,2022-04-26 07:56:00,True,Wareneingang
3331_414_78,Waren lagern,3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,414,Packplatz 08,26.04.2022 16:35,171,Hochregallager,Hochregallager,2022-04-26 10:03:00,2022-04-26 16:26:00,True,Hochregallager
3331_414_78,Waren kommissionieren,3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,414,Packplatz 08,26.04.2022 16:35,171,Hochregallager,Packplatz,2022-04-26 18:31:00,???,True,Packplatz
3331_753_98,Ware vereinnahmen,3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,753,Packplatz 05,26.04.2022 19:01,419,Wareneingang,Hochregallager,??? ,2022-04-26 10:32:00,True,Wareneingang
3331_753_98,Waren lagern,3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,753,Packplatz 05,26.04.2022 19:01,419,Hochregallager,Hochregallager,2022-04-26 13:16:00,2022-04-26 15:28:00,True,Hochregallager
3331_753_98,Waren kommissionieren,3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,753,Packplatz 05,26.04.2022 19:01,419,Hochregallager,Packplatz,2022-04-26 16:20:00,???,True,Packplatz
3331_753_78,Ware vereinnahmen,3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,753,Packplatz 05,26.04.2022 19:01,419,Wareneingang,Hochregallager,??? ,2022-04-26 10:32:00,True,Wareneingang
3331_753_78,Waren lagern,3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,753,Packplatz 05,26.04.2022 19:01,419,Hochregallager,Hochregallager,2022-04-26 13:16:00,2022-04-26 15:28:00,True,Hochregallager
3331_753_78,Waren kommissionieren,3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,753,Packplatz 05,26.04.2022 19:01,419,Hochregallager,Packplatz,2022-04-26 16:20:00,???,True,Packplatz
3332_124_92,Ware vereinnahmen,3332,92,26.04.2022 22:00,26.04.2022 23:17,26.04.2022 22:30,124,Packplatz 09,26.04.2022 19:15,105,Wareneingang,Hochregallager,??? ,2022-04-26 08:13:00,True,Wareneingang
3332_124_92,Waren lagern,3332,92,26.04.2022 22:00,26.04.2022 23:17,26.04.2022 22:30,124,Packplatz 09,26.04.2022 19:15,105,Hochregallager,Hochregallager,2022-04-26 11:52:00,2022-04-26 15:04:00,True,Hochregallager
3332_124_92,Waren kommissionieren,3332,92,26.04.2022 22:00,26.04.2022 23:17,26.04.2022 22:30,124,Packplatz 09,26.04.2022 19:15,105,Hochregallager,Packplatz,2022-04-26 15:25:00,???,True,Packplatz
3340_290_21,Ware vereinnahmen,3340,21,26.04.2022 20:29,26.04.2022 23:35,26.04.2022 20:59,290,Packplatz 06,26.04.2022 19:30,310,Wareneingang,Hochregallager,??? ,2022-04-26 04:14:00,True,Wareneingang
3340_290_21,Waren lagern,3340,21,26.04.2022 20:29,26.04.2022 23:35,26.04.2022 20:59,290,Packplatz 06,26.04.2022 19:30,310,Hochregallager,Hochregallager,2022-04-26 07:22:00,2022-04-26 15:09:00,True,Hochregallager
3340_290_21,Waren kommissionieren,3340,21,26.04.2022 20:29,26.04.2022 23:35,26.04.2022 20:59,290,Packplatz 06,26.04.2022 19:30,310,Hochregallager,Packplatz,2022-04-26 16:25:00,???,True,Packplatz
3343_791_48,Ware vereinnahmen,3343,48,26.04.2022 21:09,26.04.2022 23:27,26.04.2022 21:39,791,Packplatz 05,26.04.2022 18:52,47,Wareneingang,Hochregallager,??? ,2022-04-26 01:50:00,True,Wareneingang
3343_791_48,Waren lagern,3343,48,26.04.2022 21:09,26.04.2022 23:27,26.04.2022 21:39,791,Packplatz 05,26.04.2022 18:52,47,Hochregallager,Hochregallager,2022-04-26 02:13:00,2022-04-26 13:19:00,True,Hochregallager
3343_791_48,Waren kommissionieren,3343,48,26.04.2022 21:09,26.04.2022 23:27,26.04.2022 21:39,791,Packplatz 05,26.04.2022 18:52,47,Hochregallager,Packplatz,2022-04-26 16:02:00,???,True,Packplatz
3367_430_27,Ware vereinnahmen,3367,27,26.04.2022 18:40,26.04.2022 21:17,26.04.2022 19:10,430,Packplatz 10,26.04.2022 16:18,250,Wareneingang,Hochregallager,??? ,2022-04-26 08:35:00,True,Wareneingang
3367_430_27,Waren lagern,3367,27,26.04.2022 18:40,26.04.2022 21:17,26.04.2022 19:10,430,Packplatz 10,26.04.2022 16:18,250,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 11:10:00,True,Hochregallager
3367_430_27,Waren kommissionieren,3367,27,26.04.2022 18:40,26.04.2022 21:17,26.04.2022 19:10,430,Packplatz 10,26.04.2022 16:18,250,Hochregallager,Packplatz,2022-04-26 13:28:00,???,True,Packplatz
3370_641_41,Ware vereinnahmen,3370,41,26.04.2022 20:02,26.04.2022 20:08,26.04.2022 20:32,641,Packplatz 02,26.04.2022 16:17,78,Wareneingang,Hochregallager,??? ,2022-04-26 12:49:00,False,Wareneingang
3370_641_41,Waren lagern,3370,41,26.04.2022 20:02,26.04.2022 20:08,26.04.2022 20:32,641,Packplatz 02,26.04.2022 16:17,78,Hochregallager,Hochregallager,2022-04-26 12:52:00,2022-04-26 09:41:00,False,Hochregallager
3370_641_41,Waren kommissionieren,3370,41,26.04.2022 20:02,26.04.2022 20:08,26.04.2022 20:32,641,Packplatz 02,26.04.2022 16:17,78,Hochregallager,Packplatz,2022-04-26 12:32:00,???,False,Packplatz
3397_138_91,Ware vereinnahmen,3397,91,26.04.2022 19:35,26.04.2022 19:39,26.04.2022 20:05,138,Packplatz 09,26.04.2022 15:43,351,Wareneingang,Hochregallager,??? ,2022-04-25 23:41:00,False,Wareneingang
3397_138_91,Waren lagern,3397,91,26.04.2022 19:35,26.04.2022 19:39,26.04.2022 20:05,138,Packplatz 09,26.04.2022 15:43,351,Hochregallager,Hochregallager,2022-04-26 02:13:00,2022-04-26 08:12:00,False,Hochregallager
3397_138_91,Waren kommissionieren,3397,91,26.04.2022 19:35,26.04.2022 19:39,26.04.2022 20:05,138,Packplatz 09,26.04.2022 15:43,351,Hochregallager,Packplatz,2022-04-26 08:26:00,???,False,Packplatz
3404_957_48,Ware vereinnahmen,3404,48,26.04.2022 20:57,26.04.2022 21:59,26.04.2022 21:27,957,Packplatz 09,26.04.2022 19:05,202,Wareneingang,Hochregallager,??? ,2022-04-26 07:41:00,True,Wareneingang
3404_957_48,Waren lagern,3404,48,26.04.2022 20:57,26.04.2022 21:59,26.04.2022 21:27,957,Packplatz 09,26.04.2022 19:05,202,Hochregallager,Hochregallager,2022-04-26 08:53:00,2022-04-26 13:15:00,True,Hochregallager
3404_957_48,Waren kommissionieren,3404,48,26.04.2022 20:57,26.04.2022 21:59,26.04.2022 21:27,957,Packplatz 09,26.04.2022 19:05,202,Hochregallager,Packplatz,2022-04-26 14:11:00,???,True,Packplatz
3436_435_57,Ware vereinnahmen,3436,57,26.04.2022 18:03,26.04.2022 18:52,26.04.2022 18:33,435,Packplatz 06,26.04.2022 16:13,442,Wareneingang,Hochregallager,??? ,2022-04-26 01:00:00,True,Wareneingang
3436_435_57,Waren lagern,3436,57,26.04.2022 18:03,26.04.2022 18:52,26.04.2022 18:33,435,Packplatz 06,26.04.2022 16:13,442,Hochregallager,Hochregallager,2022-04-26 03:31:00,2022-04-26 14:45:00,True,Hochregallager
3436_435_57,Waren kommissionieren,3436,57,26.04.2022 18:03,26.04.2022 18:52,26.04.2022 18:33,435,Packplatz 06,26.04.2022 16:13,442,Hochregallager,Packplatz,2022-04-26 15:26:00,???,True,Packplatz
3442_198_46,Ware vereinnahmen,3442,46,26.04.2022 17:05,26.04.2022 19:42,26.04.2022 17:35,198,Packplatz 05,26.04.2022 16:34,210,Wareneingang,Hochregallager,??? ,2022-04-25 16:14:00,True,Wareneingang
3442_198_46,Waren lagern,3442,46,26.04.2022 17:05,26.04.2022 19:42,26.04.2022 17:35,198,Packplatz 05,26.04.2022 16:34,210,Hochregallager,Hochregallager,2022-04-25 16:52:00,2022-04-26 11:29:00,True,Hochregallager
3442_198_46,Waren kommissionieren,3442,46,26.04.2022 17:05,26.04.2022 19:42,26.04.2022 17:35,198,Packplatz 05,26.04.2022 16:34,210,Hochregallager,Packplatz,2022-04-26 14:07:00,???,True,Packplatz
3444_169_53,Ware vereinnahmen,3444,53,26.04.2022 14:10,26.04.2022 16:18,26.04.2022 14:40,169,Packplatz 09,26.04.2022 13:09,416,Wareneingang,Hochregallager,??? ,2022-04-26 08:58:00,True,Wareneingang
3444_169_53,Waren lagern,3444,53,26.04.2022 14:10,26.04.2022 16:18,26.04.2022 14:40,169,Packplatz 09,26.04.2022 13:09,416,Hochregallager,Hochregallager,2022-04-26 12:54:00,2022-04-26 08:16:00,True,Hochregallager
3444_169_53,Waren kommissionieren,3444,53,26.04.2022 14:10,26.04.2022 16:18,26.04.2022 14:40,169,Packplatz 09,26.04.2022 13:09,416,Hochregallager,Packplatz,2022-04-26 12:13:00,???,True,Packplatz
3466_938_72,Ware vereinnahmen,3466,72,26.04.2022 20:39,26.04.2022 21:25,26.04.2022 21:09,938,Packplatz 06,26.04.2022 19:27,129,Wareneingang,Hochregallager,??? ,2022-04-25 05:14:00,True,Wareneingang
3466_938_72,Waren lagern,3466,72,26.04.2022 20:39,26.04.2022 21:25,26.04.2022 21:09,938,Packplatz 06,26.04.2022 19:27,129,Hochregallager,Hochregallager,2022-04-25 06:20:00,2022-04-26 11:24:00,True,Hochregallager
3466_938_72,Waren kommissionieren,3466,72,26.04.2022 20:39,26.04.2022 21:25,26.04.2022 21:09,938,Packplatz 06,26.04.2022 19:27,129,Hochregallager,Packplatz,2022-04-26 12:14:00,???,True,Packplatz
3477_909_81,Ware vereinnahmen,3477,81,26.04.2022 20:03,26.04.2022 22:04,26.04.2022 20:33,909,Packplatz 08,26.04.2022 17:59,50,Wareneingang,Hochregallager,??? ,2022-04-26 08:47:00,True,Wareneingang
3477_909_81,Waren lagern,3477,81,26.04.2022 20:03,26.04.2022 22:04,26.04.2022 20:33,909,Packplatz 08,26.04.2022 17:59,50,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 15:17:00,True,Hochregallager
3477_909_81,Waren kommissionieren,3477,81,26.04.2022 20:03,26.04.2022 22:04,26.04.2022 20:33,909,Packplatz 08,26.04.2022 17:59,50,Hochregallager,Packplatz,2022-04-26 17:20:00,???,True,Packplatz
3512_351_68,Ware vereinnahmen,3512,68,26.04.2022 15:54,26.04.2022 19:09,26.04.2022 16:24,351,Packplatz 07,26.04.2022 13:58,104,Wareneingang,Hochregallager,??? ,2022-04-26 03:06:00,True,Wareneingang
3512_351_68,Waren lagern,3512,68,26.04.2022 15:54,26.04.2022 19:09,26.04.2022 16:24,351,Packplatz 07,26.04.2022 13:58,104,Hochregallager,Hochregallager,2022-04-26 05:25:00,2022-04-26 13:16:00,True,Hochregallager
3512_351_68,Waren kommissionieren,3512,68,26.04.2022 15:54,26.04.2022 19:09,26.04.2022 16:24,351,Packplatz 07,26.04.2022 13:58,104,Hochregallager,Packplatz,2022-04-26 17:10:00,???,True,Packplatz
3535_314_84,Ware vereinnahmen,3535,84,26.04.2022 18:39,26.04.2022 20:06,26.04.2022 19:09,314,Packplatz 04,26.04.2022 15:55,489,Wareneingang,Hochregallager,??? ,2022-04-26 08:04:00,True,Wareneingang
3535_314_84,Waren lagern,3535,84,26.04.2022 18:39,26.04.2022 20:06,26.04.2022 19:09,314,Packplatz 04,26.04.2022 15:55,489,Hochregallager,Hochregallager,2022-04-26 11:02:00,2022-04-26 07:52:00,True,Hochregallager
3535_314_84,Waren kommissionieren,3535,84,26.04.2022 18:39,26.04.2022 20:06,26.04.2022 19:09,314,Packplatz 04,26.04.2022 15:55,489,Hochregallager,Packplatz,2022-04-26 10:56:00,???,True,Packplatz
3537_292_93,Ware vereinnahmen,3537,93,26.04.2022 17:54,26.04.2022 21:31,26.04.2022 18:24,292,Packplatz 03,26.04.2022 15:37,33,Wareneingang,Hochregallager,??? ,2022-04-26 02:23:00,True,Wareneingang
3537_292_93,Waren lagern,3537,93,26.04.2022 17:54,26.04.2022 21:31,26.04.2022 18:24,292,Packplatz 03,26.04.2022 15:37,33,Hochregallager,Hochregallager,2022-04-26 05:23:00,2022-04-26 10:22:00,True,Hochregallager
3537_292_93,Waren kommissionieren,3537,93,26.04.2022 17:54,26.04.2022 21:31,26.04.2022 18:24,292,Packplatz 03,26.04.2022 15:37,33,Hochregallager,Packplatz,2022-04-26 12:22:00,???,True,Packplatz
3559_499_22,Ware vereinnahmen,3559,22,26.04.2022 21:07,26.04.2022 22:08,26.04.2022 21:37,499,Packplatz 02,26.04.2022 18:29,326,Wareneingang,Hochregallager,??? ,2022-04-26 06:21:00,True,Wareneingang
3559_499_22,Waren lagern,3559,22,26.04.2022 21:07,26.04.2022 22:08,26.04.2022 21:37,499,Packplatz 02,26.04.2022 18:29,326,Hochregallager,Hochregallager,2022-04-26 07:28:00,2022-04-26 17:31:00,True,Hochregallager
3559_499_22,Waren kommissionieren,3559,22,26.04.2022 21:07,26.04.2022 22:08,26.04.2022 21:37,499,Packplatz 02,26.04.2022 18:29,326,Hochregallager,Packplatz,2022-04-26 17:52:00,???,True,Packplatz
3564_928_26,Ware vereinnahmen,3564,26,26.04.2022 18:44,26.04.2022 19:34,26.04.2022 19:14,928,Packplatz 06,26.04.2022 17:10,110,Wareneingang,Hochregallager,??? ,2022-04-26 04:59:00,True,Wareneingang
3564_928_26,Waren lagern,3564,26,26.04.2022 18:44,26.04.2022 19:34,26.04.2022 19:14,928,Packplatz 06,26.04.2022 17:10,110,Hochregallager,Hochregallager,2022-04-26 06:18:00,2022-04-26 13:03:00,True,Hochregallager
3564_928_26,Waren kommissionieren,3564,26,26.04.2022 18:44,26.04.2022 19:34,26.04.2022 19:14,928,Packplatz 06,26.04.2022 17:10,110,Hochregallager,Packplatz,2022-04-26 15:30:00,???,True,Packplatz
3571_325_98,Ware vereinnahmen,3571,98,26.04.2022 19:45,26.04.2022 21:43,26.04.2022 20:15,325,Packplatz 09,26.04.2022 17:21,88,Wareneingang,Hochregallager,??? ,2022-04-26 06:11:00,True,Wareneingang
3571_325_98,Waren lagern,3571,98,26.04.2022 19:45,26.04.2022 21:43,26.04.2022 20:15,325,Packplatz 09,26.04.2022 17:21,88,Hochregallager,Hochregallager,2022-04-26 08:08:00,2022-04-26 10:49:00,True,Hochregallager
